campaign_id,url,title,subtitle,overview_text,details_text,required_amount_raw,paid_amount_raw,left_amount_raw,required_amount,paid_amount,left_amount,donations_count,comments_count,updates_count,shares_count,image_url,year_detected,year_source,date_status,scraped_at
397,https://molhamteam.com/en/campaigns/397,The Painting of Sema,,"You have the chance to participate in Rouh Showcase that aims to support the orphans. Several Syrian artists took part of this showcase and shared their art pieces. We’ve chosen this painting of Sama, the youngest orphan in our Sponsorship Department, to start an auction. We’ll ship this drawing to the person who wins this auction. Be positive that any donation will make a great difference for the orphans!",,20000,6309,13691,20000,6309,13691,62,0,2,0,https://cdn.molhamteam.com/i/hXjFEYDmkDsOqzgnQm3t_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.638118+00:00
398,https://molhamteam.com/en/campaigns/398,Urgent Medical Cases,,"We couldn’t help posting these painful photos that imply unbearable bitter reality for a poor child. We always discover shocking cases of burnt children that are more terrible than previous ones. Poor Abdulrahman is a child, who sustained dominant 4-grade-burns when a stove exploded on him as he was trying to get warm. The bad news is that he has been through indescribable pain for six months. Sadly, he isolated himself from people who felt scared of him, causing his psychology to deteriorate. You could donate to alleviate the pains of Abdulrahman and help him through his long treatment.",,152360,152360,0,152360,152360,0,2908,0,2,0,https://cdn.molhamteam.com/i/zZ54YWajj2RNEIsnubvU_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.658416+00:00
399,https://molhamteam.com/en/campaigns/399,Pemphigus,,"“I am house-bound all the time. I can't even touch those dear to me because of Pemphigus which causes me to suffer around the clock as well as skin ulcers and permanent bleeding.” Poor Mahmoud is a young man. He lives with nine family members amid miserable living conditions. Unfortunately, they have no source of income. Mahmoud was born with a disability. He also has Pemphigus, dry eye, and skin ulcers. Mahmoud needs your urgent help to alleviate his pain. In response, we have launched a campaign for people with Pemphigus to provide for their major needs such as skin ointments and gauzes, hoping to alleviate the pains they experience around the clock.",,75000,32209,42791,75000,32209,42791,882,0,1,2,https://cdn.molhamteam.com/i/xcEgObdSJX1MeQuIqpmR_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.678078+00:00
400,https://molhamteam.com/en/campaigns/400,Al Awael School,,"To build future generations, every child has the right to education. Al-Awael School for Syrian students in Beqaa, Lebanon needs support. Your contribution can help the school cover its expenses, allowing it to admit more students. Helping students get to school can keep them out of trouble, ignorance, and child labor.",,600,600,0,600,600,0,2,0,0,0,https://cdn.molhamteam.com/i/v67Dp7jkkiQDQVs9KPIp_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.697886+00:00
401,https://molhamteam.com/en/campaigns/401,Proceeds from sales of the International Arab Book Fair in Istanbul,,Proceeds from sales of the International Arab Book Fair in Istanbul,Molham Volunteering Team is participating in the 2022 International Arab Book Fair in Istanbul. The proceeds of all the pieces displayed at the fair will be dedicated to supporting the education of children in northern Syria. You can also buy the pieces online from anywhere in the world through the catalog by following the link: Follow this link to view our catalog on WhatsApp: https://wa.me/c/905526278367,14463,14464,-1,14463,14464,-1,227,0,0,1,https://cdn.molhamteam.com/i/WfGNi3hJcbXloV2SNyV0_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.718619+00:00
402,https://molhamteam.com/en/campaigns/402,Heartwarming Gathering,,"On October 22, 2022, a charitable cultural meeting will be held under the title ""Heartwarming Gathering"" with the participation of many effectors. The meeting encompasses many cultural, social, and other aspects. If you are living in Germany and would like to do good, we invite you to this meeting and to donate at least $50 for this campaign. You may send us the receipt of your donation via:
The meeting will involve many special activities, and what is most important is that all the donations received will be dedicated to the ""Give Warmth 16"" campaign to offer winter supplies to people in northwestern Syria. Note: All tables and all tickets are preserved, but you can donate any amount to support the campaign.","On October 22, 2022, a charitable cultural meeting will be held under the title ""Heartwarming Gathering"" with the participation of many effectors. The meeting encompasses many cultural, social, and other aspects. If you are living in Germany and would like to do good, we invite you to this meeting and to donate at least $50 for this campaign. You may send us the receipt of your donation via: veranstaltung@molhamteam.com The meeting will involve many special activities, and what is most important is that all the donations received will be dedicated to the ""Give Warmth 16"" campaign to offer winter supplies to people in northwestern Syria. Note: All tables and all tickets are preserved, but you can donate any amount to support the campaign.",18542,18542,0,18542,18542,0,406,1,0,1,https://cdn.molhamteam.com/i/LeZjYRz7J9XRbeDX3t9j_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.737850+00:00
403,https://molhamteam.com/en/campaigns/403,An Ongoing Charity (Endowment) for Dr. AlMotasssem Kazkaz,,"An Ongoing Charity (Endowment) for Dr. AlMotasssem Kazkaz
All incoming donations to this campaign will be a fund to sponsor orphans and build a mosque as an ongoing charity (endowment) for Dr. AlMotassem Kazkaz, who passed away in the United Kingdom while completing his studies and specializing in pediatrics.","All incoming donations to this campaign will be a fund to sponsor orphans and build a mosque as an ongoing charity (endowment) for Dr. AlMotassem Kazkaz, who passed away in the United Kingdom while completing his studies and specializing in pediatrics.",4195,4195,0,4195,4195,0,83,0,0,0,https://cdn.molhamteam.com/i/o3JRXhHJpxTQXn6negby_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.758549+00:00
404,https://molhamteam.com/en/campaigns/404,Respond to Arsal,,"Emergency response: A fire broke out in a camp in Arsal today. The fire completely damaged over 75 tents as well as over 25 ones that were partially damaged. As a result of the fire, 100 families lost their shelter. We have launched this campaign to help the families. We will instantly distribute cash money to the families and provide clothes and major necessities for them.",,39989,39989,0,39989,39989,0,652,0,6,0,https://cdn.molhamteam.com/i/lbbZUUqwl1tHsWjSxFYO_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.777592+00:00
405,https://molhamteam.com/en/campaigns/405,The Barisha Camps Medical Clinic,,"The Barisha Camps Medical Clinic
The Barisha Medical Clinic is one the most important of our clinics. The clinic provides medical services and first aid for the inhabitants of the Barisha camp who suffer from unbearable diseases and need medicine. Doctors at the clinic also diagnose the inhabitants’s diseases. Sabiha visited the clinic. She was diagnosed with Hypoxia due to medical negligence during birth. Hypoxia caused her acute fever that in turn caused Sabiha cerebral atrophy. Sadly, Sabiha cannot even have food normally just like other children. She needs special nutrition, medicine, and permanent care. You could donate for the campaign to help provide free treatment for Sabiha and other cases.","The Barisha Medical Clinic is one the most important of our clinics. The clinic provides medical services and first aid for the inhabitants of the Barisha camp who suffer from unbearable diseases and need medicine. Doctors at the clinic also diagnose the inhabitants’s diseases. Sabiha visited the clinic. She was diagnosed with Hypoxia due to medical negligence during birth. Hypoxia caused her acute fever that in turn caused Sabiha cerebral atrophy. Sadly, Sabiha cannot even have food normally just like other children. She needs special nutrition, medicine, and permanent care. You could donate for the campaign to help provide free treatment for Sabiha and other cases.",50000,63396,-13396,50000,63396,-13396,281,0,1,1,https://cdn.molhamteam.com/i/NnZKL5qD8rqIRAyk03Fy_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.798338+00:00
406,https://molhamteam.com/en/campaigns/406,Cancer Patients Aid Fund,,"“It all started with a simple leg pain which upgraded to a cancer tumor all over my body.” Poor Ahmad had never thought that a simple leg pain would just lead to idiopathic Thrombocytopenia which in turn led to Myeloma. Myeloma caused tumor lumps to spread all over his body. Day by day, Ahmad tries to overcome his illness. Unfortunately, his father is helpless and can do nothing to provide for his treatment. Donate to help Ahmad receive treatment and alleviate his pain. There are thousands of people, including many children who are suffering from cancer around the clock. They are unable to afford treatment and this increases their suffering. We allocated the fund of this Campaign to those people to alleviate their suffering. Any money you donate will for sure make a difference for them",,50000,15847,34153,50000,15847,34153,519,0,0,0,https://cdn.molhamteam.com/i/2dp1ct2rF7LqYHmDFAnO_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.818833+00:00
407,https://molhamteam.com/en/campaigns/407,Jamil Tamim School,,"We are about to finish building the apartments at the Molham Village residential project to accommodate 378 displaced families. As for now, we are planning to build a model school for children at the project. Those who would like to donate a Sadaqa Jariyah, can donate any money for the campaign.",,572400,572580,-180,572400,572580,-180,18,0,0,0,https://cdn.molhamteam.com/i/UEbleNU6BBuH4E8mPXoU_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.841598+00:00
408,https://molhamteam.com/en/campaigns/408,Urgent Humanitarian Cases,,"""Each dialysis she receives leaves her more depleted. I feel helpless, not being able to relieve her pain or help her."" Nour Alhuda has kidney failure and receives dialysis on a regular basis. Her mother feels desperate when faced with her daughter's unrelenting pain and fatigue. Nour and her family are in dire need of your help. A donation of $200 can help her meet her needs and alleviate her suffering. Your donations to this campaign will help Nour and hundreds of similar cases.",,77381,77981,-600,77381,77981,-600,1056,0,1,1,https://cdn.molhamteam.com/i/sZ7GfkzZluj1bKQlvZ6P_thumb_1:1.jpg,2022,publishing_date,certain,2026-04-22T09:27:32.863322+00:00
